"id","uuid","code","common_name_en","common_name_fr","scientific_name","abbrev","tsn","aphia_id","strap_code","image","description_image","shrimp","invertebrate","created_at","updated_at","created_by_id","last_modified_by_id","is_invalid"
10652,"72244a35907511ec8fd9a08cfde36583",18322,Sea Cucumber (M. oolitica),Holothurie (M. oolitica),Molpadia oolitica,,,124802,8322,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10653,"72244b3d907511ec8fd9a08cfde36583",18550,Brittle Stars (Ophiuridae),Ophiures (Ophiuridae),Ophiuridae,,,123200,8550,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10654,"72244c41907511ec8fd9a08cfde36583",18575,Brittle Star (O. bidentata),Ophiure épineuse,Ophiacantha bidentata,,,124978,8575,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10656,"72244e50907511ec8fd9a08cfde36583",10437,Atlantic or Greenland cod (Gadus sp.),Morue ou ogac (Gadus sp.),Gadus sp.,,,125732,437,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10657,"72244f65907511ec8fd9a08cfde36583",10980,Seadevils (Ceratiidae),Poissons-pêcheur (Cératidé),Ceratiidae,,,125487,980,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10658,"72245077907511ec8fd9a08cfde36583",10527,Rosy Soldierfish,Poisson-montre,Hoplostethus mediterraneus mediterraneus,,,159409,527,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10659,"72245189907511ec8fd9a08cfde36583",10845,Atlantic Spiny Lumpsucker (E. variabilis),Petite poule de mer atlantique (E. variabilis),Eumicrotremus spinosus variabilis,,,1552956,845,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10660,"722452a0907511ec8fd9a08cfde36583",10854,Snailfishes (Paraliparis sp.),Limaces (Paraliparis sp.),Paraliparis sp.,,,126161,854,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10661,"722453b5907511ec8fd9a08cfde36583",10747,Wolf Eels (Lycenchelys sp.),Lycodes (Lycenchelys sp.),Lycenchelys sp.,,,126103,747,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10663,"722455d7907511ec8fd9a08cfde36583",12204,Sea anemone (Zoanthids),Anémone de mer (Zoanthidés),Zoanthidae,,,100690,2204,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10665,"7224580f907511ec8fd9a08cfde36583",16593,Turban Barnacle,Balane turbané,Chirona hameri,,,106207,6593,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10666,"7224591c907511ec8fd9a08cfde36583",12676,Marine bryozoans (A. gelatinosum),Bryozoaire marin (A.gelatinosum),Alcyonidium gelatinosum,,,111600,2676,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10667,"72245a2a907511ec8fd9a08cfde36583",12679,Marine bryozoans (S. securifrons),Bryozoaires marins (S. securifrons),Securiflustra securifrons,,,111374,2679,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10668,"72245b32907511ec8fd9a08cfde36583",17594,Gammarid (P. abyssi),Gammaride (P. abyssi),Pardalisca abyssi,,,102945,7594,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10670,"72246ca9907511ec8fd9a08cfde36583",11366,Hydrozoans (Thuiaria sp.),Hydrozoaires (Thuiaria sp.),Thuiaria sp.,,,117237,1366,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10672,"72246f03907511ec8fd9a08cfde36583",14126,Mussels (Muscules sp.),Moules (Musculus sp.),Musculus sp.,,,138225,4126,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10673,"72247015907511ec8fd9a08cfde36583",18585,Brittle star (O. glacialis),Ophiure (O. glacialis),Ophioscolex glacialis,,,125147,8585,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10675,"72247241907511ec8fd9a08cfde36583",15678,Terebellid worm (A. maculata),Polychète (A. maculata),Axionice maculata,,,131484,5678,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10676,"72247353907511ec8fd9a08cfde36583",15755,Flabelligerid worm (B. inhabilis),Polychète (B. inhabilis),Brada inhabilis,,,130097,5755,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10677,"72247465907511ec8fd9a08cfde36583",15461,Seaworm (E. borealis),Polychète (E. borealis),Euphrosine borealis,,,130081,5461,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10679,"72247687907511ec8fd9a08cfde36583",15053,Scaled worm (N. tetragona),Polychète (N. tetragona),Neoleanira tetragona,,,131069,5053,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10680,"72247795907511ec8fd9a08cfde36583",15309,Bamboo worm (M. sarsi),Polychètes (M. sarsi),Maldane sarsi,,,130305,5309,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10681,"72247920907511ec8fd9a08cfde36583",15310,Bamboo worms (Nicomache sp.),Polychètes (Nicomache sp.),Nicomache sp,,,129357,5310,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10682,"72247a3d907511ec8fd9a08cfde36583",15902,Sipunculid (G. margaritacea),Sipunculide (G. margaritacea),Golfingia (golfingia) margaritacea,,,175027,5902,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10685,"72247d6d907511ec8fd9a08cfde36583",13459,Wavy Lamellaria,Veloutée rayée,Limneria undata,,,141904,3459,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10686,"72247e7f907511ec8fd9a08cfde36583",18495,Sea Stars (Asteriidae),Étoiles de mer (Asteriidae),Asteriidae,,,123121,8495,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10687,"72247f90907511ec8fd9a08cfde36583",15009,Fifteen scales worm (A. mollis),Polychètes (A. mollis),Austrolaenilla mollis,,,130725,5009,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10688,"722480ab907511ec8fd9a08cfde36583",13198,Northern Blind Limpet,Patelle (L. caeca),Lepeta caeca,,,140187,3198,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10689,"722481b9907511ec8fd9a08cfde36583",13965,Nudibranch (D. ingolfiana),Nudibranche (D. ingolfiana),Doridoxa ingolfiana,,,370549,3965,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10690,"72248314907511ec8fd9a08cfde36583",15045,Seaworm (E. nodosa),Polychète (E. nodosa),Eunoe nodosa,,,130745,5045,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10691,"72248431907511ec8fd9a08cfde36583",18541,Northen Basket Star  (G. arcticus),Gorgonocéphale (G. arcticus),Gorgonocephalus arcticus,,,124966,8541,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10692,"72248541907511ec8fd9a08cfde36583",11352,Whitecross Jellyfish,Méduse à croix blanche,Staurostoma mertensii,,,594013,1352,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10693,"7224864b907511ec8fd9a08cfde36583",16972,Hyperiid (T. libellula),Hypéride (T. libellula),Themisto libellula,,,156452,6972,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10694,"7224875a907511ec8fd9a08cfde36583",10702,Wolffishes (Anarhichas sp.),Loups (Anarhichas sp.),Anarhichas sp.,,,125912,702,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10695,"72248865907511ec8fd9a08cfde36583",19200,Brown Algae (Phaeophyta),Algues brunes (Phaeophyta),Phaeophyta,,,829,9200,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10696,"72248977907511ec8fd9a08cfde36583",14350,Cockles (Clinocardium sp.),Coques (Clinocardium sp.),Clinocardium sp.,,,156818,4350,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10697,"72248a80907511ec8fd9a08cfde36583",13430,Moonsnails (Euspira sp.),Lunaties (Euspira sp.),Euspira sp.,,,138239,3430,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10698,"72248b8d907511ec8fd9a08cfde36583",13894,Nudibranch (D. frondosus),Nudibranche (D. frondosus),Dendronotus frondosus,,,139523,3894,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10699,"72248ca7907511ec8fd9a08cfde36583",13860,Nudibranchs (Onchidorididae),Nudibranches (Onchidorididae),Onchidorididae,,,175,3860,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10700,"72248df7907511ec8fd9a08cfde36583",13445,Snails (Lacuna sp.),Gastropodes (Lacuna sp.),Lacuna sp.,,,138099,3445,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10701,"72248f0b907511ec8fd9a08cfde36583",13154,Northern Red Chiton,Souris de mer (Chiton),Tonicella rubra,,,140152,3154,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10702,"7224902a907511ec8fd9a08cfde36583",16597,Barnacle (B. balanus),Balane (B. balanus),Balanus balanus,,,106213,6597,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10703,"72249143907511ec8fd9a08cfde36583",18800,Tunicates (Styela Sp.),Ascidies (Styela sp.),Styela sp.,,,103543,8800,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10704,"72249257907511ec8fd9a08cfde36583",13576,Whelk (C. stimpsoni),Buccin (C. stimpsoni),Colus stimpsoni,,,160215,3576,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10705,"72249363907511ec8fd9a08cfde36583",13487,Clathrate Trophon (B. clathratus),Murex (B. clathratus),Boreotrophon clathratus,,,146732,3487,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10707,"72249588907511ec8fd9a08cfde36583",13488,Murex (Boreotrophon sp.),Murex (Boreotrophon sp.),Boreotrophon sp.,,,146731,3488,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10708,"72249698907511ec8fd9a08cfde36583",19202,Brown Algae (Agarum sp.),Algues brunes (Agarum sp.),Agarum sp.,,,157205,9202,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10709,"722497a6907511ec8fd9a08cfde36583",13134,Chitons (Tonicella sp.),Chitons (Tonicella sp.),Tonicella sp.,,,138090,3134,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10710,"722498bf907511ec8fd9a08cfde36583",13212,Topsnail (Margarites sp.),Troques (Margarites sp.),Margarites sp.,,,138592,3212,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10711,"7224a5f2907511ec8fd9a08cfde36583",12205,Sea Anemones (Actinauge sp.),Anémones de mer (Actinauge sp.),Actinauge sp.,,,100750,2205,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10712,"7224a7b0907511ec8fd9a08cfde36583",10001,Vertebrates (Vertebrata),Vertébrés (Vertebrata),Vertebrata,,,146419,1,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10713,"7224a8f0907511ec8fd9a08cfde36583",13090,Lamp Shell (H. psittacea),Brachiopode (H. psittacea),Hemithiris psittacea,,,104054,3090,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10714,"7224aa1b907511ec8fd9a08cfde36583",12161,Sea Anemones (Actinostola sp.),Anémones de mer (Actinostola sp.),Actinostola sp.,,,100709,2161,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10715,"7224ab42907511ec8fd9a08cfde36583",18411,Sea Star (P. pulvillus),Étoile de mer (P. pulvillus),Pteraster pulvillus,,,124151,8411,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10716,"7224ac57907511ec8fd9a08cfde36583",10278,Glowingfish,Lanterne à grandes écailles,Neoscopelus macrolepidotus,,,126634,278,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10718,"7224ae84907511ec8fd9a08cfde36583",18792,Sea Potato (B. ovifera),Patate de mer (B. ovifera),Boltenia ovifera,,,103815,8792,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10719,"7224af97907511ec8fd9a08cfde36583",14395,Chalky Macoma (M. calcarea),Bivalve (M. calcarea),Macoma calcarea,,,141580,4395,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10720,"7224b0a9907511ec8fd9a08cfde36583",14230,Narrow Hinge Astarte (A. montagui),Astarte (A. montagui),Astarte montagui,,,138823,4230,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10721,"7224b1b5907511ec8fd9a08cfde36583",14231,Boreal Astarte (A. borealis),Astarte (A. borealis),Astarte borealis,,,138818,4231,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10722,"7224b2c6907511ec8fd9a08cfde36583",13437,Pale Moonsnail (E. pallida),Lunatie du Groenland (E. pallida),Euspira pallida,,,140536,3437,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10723,"7224b3d6907511ec8fd9a08cfde36583",13310,Eroded Turritsnail (T. erosus),Gastropode (T. erosus),Tachyrhynchus erosus,,,196391,3310,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10724,"7224b4e6907511ec8fd9a08cfde36583",13630,Snail (P. scalaris),Gastropode (P. scalaris),Propebela scalaris,,,160447,3630,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10725,"7224b5ef907511ec8fd9a08cfde36583",12675,Bryozoan (Alcyonidium sp.),Bryozoaire (Alcyonidium sp.),Alcyonidium sp.,,,110993,2675,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10726,"7224b742907511ec8fd9a08cfde36583",13255,Northern Lacuna (L. vincta),Gastropode (L. vincta),Lacuna vincta,,,140170,3255,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10727,"7224b861907511ec8fd9a08cfde36583",19215,Brown Algae (Fucales),Algues brunes (Fucales),Fucales,,,844,9215,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10728,"7224b973907511ec8fd9a08cfde36583",13567,Lader Whelk (N. despecta),Neptunée commune du nord,Neptunea despecta,,,138923,3567,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10729,"7224ba85907511ec8fd9a08cfde36583",14128,Discordant mussel,Moule lisse,Musculus discors,,,140472,4128,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10730,"7224bb95907511ec8fd9a08cfde36583",11357,Bottlebrush Hydroid  (T. thuja),Hydrozoaire (T. thuja),Thuiaria thuja,,,117940,1357,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10731,"7224bca7907511ec8fd9a08cfde36583",18409,Sea stars (Pteraster sp.),Étoiles de mer (Pteraster sp.),Pteraster sp.,,,123335,8409,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10732,"7224bdb5907511ec8fd9a08cfde36583",14525,Dipperclams (Cuspidaria sp.),Myes (Cuspidaria sp.),Cuspidaria sp.,,,137858,4525,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10733,"7224bebf907511ec8fd9a08cfde36583",13977,Tuskshell (Antalis sp.),Scaphopode (Antalis sp.),Antalis sp.,,,150531,3977,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10736,"7224c1ee907511ec8fd9a08cfde36583",13518,Thin Whelk,Buccin (B. polare),Buccinum polare,,,138873,3518,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10737,"7224c2fe907511ec8fd9a08cfde36583",14438,Arctic Roughmya (P. norvegica),Saxicave (P. norvegica),Panomya norvegica,,,140105,4438,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10738,"7224c410907511ec8fd9a08cfde36583",13577,Hairy Whelk (C. pubescens),Buccin (C. pubescens),Colus pubescens,,,160212,3577,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10739,"7224c51e907511ec8fd9a08cfde36583",14384,Arctic wedgeclam (M. arctatum),Clovisse arctique,Mesodesma arctatum,,,156805,4384,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10741,"7224c73b907511ec8fd9a08cfde36583",15264,Sea worm (P. crassa),Polychète (P. crassa),Polyphysia crassa,,,130977,5264,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10742,"7224c849907511ec8fd9a08cfde36583",18515,Sea star (S. albula),Étoile de mer (S. albula),Stephanasterias albula,,,123808,8515,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10744,"7224ca8c907511ec8fd9a08cfde36583",18793,Cactus Sea Squirt (B. echinata),Cactus de mer (B. echinata),Boltenia echinata,,,103814,8793,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10745,"7224cba4907511ec8fd9a08cfde36583",17555,Gammarid (O.saginatus),Gammaride (O.saginatus),Oediceros saginatus,,,102908,7555,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10746,"7224ccb2907511ec8fd9a08cfde36583",15964,Sea spider (N. hirtipes),Araignée de mer (N. hirtipes),Nymphon hirtipes,,,134690,5964,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10750,"7224d0f0907511ec8fd9a08cfde36583",13564,Norway Whelk,Buccin (V. norwegicus),Volutopsius norwegicus,,,138938,3564,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10751,"7224d1fd907511ec8fd9a08cfde36583",13578,Arctic Whelk,Colus (P. kroeyeri),Plicifusus kroyeri,,,491269,3578,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10752,"7224d30c907511ec8fd9a08cfde36583",14338,Northern Dwarf-Cockle,Coque naine du nord,Parvicardium pinnulatum,,,156765,4338,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10754,"7224d560907511ec8fd9a08cfde36583",13452,Snail (Velutinidae),Gastéropode (Velutinidae),Velutinidae,,,143,3452,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10755,"7224d676907511ec8fd9a08cfde36583",18781,Tunicate (P. corrugata),Ascidie (P. corrugata),Pelonaia corrugata,,,103894,8781,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10756,"7224d788907511ec8fd9a08cfde36583",14280,Bivalves (Lyonsiella sp.),Bivalves (Lyonsiella sp.),Lyonsiella sp.,,,138654,4280,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10757,"7224d89a907511ec8fd9a08cfde36583",18263,Feather star (H. glacialis),Lis de mer ( H. glacialis),Heliometra glacialis,,,124223,8263,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10758,"7224d9a2907511ec8fd9a08cfde36583",13455,Snail (Onchidiopsis sp.),Gastéropode velutinidae (Onchidiopsis sp.),Onchidiopsis sp.,,,138628,3455,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10760,"7224dbb7907511ec8fd9a08cfde36583",14124,Bean crenella,Crénella fauve,Crenella faba,,,156763,4124,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10761,"7224dcbb907511ec8fd9a08cfde36583",18801,Tunicate (S. rustica),Ascidie (S. rustica),Styela rustica,,,103937,8801,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10762,"7226fff7907511ec8fd9a08cfde36583",13225,Topsnail (Solariella sp.),Gastéropes (Solariella sp.),Solariella sp.,,,138597,3225,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10763,"722701e0907511ec8fd9a08cfde36583",13583,Whelk (A. brevicauda),Buccin (A. brevicauda),Aulacofusus brevicauda,,,490735,3583,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10764,"7227031b907511ec8fd9a08cfde36583",13305,Boreal hairysnail,Gastéropode (A. borealis),Ariadnaria borealis,,,714762,3305,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10765,"7227045e907511ec8fd9a08cfde36583",14010,Smooth Nutclam,bivalve (E. tenuis),Ennucula tenuis,,,140584,4010,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10767,"7227065f907511ec8fd9a08cfde36583",12677,Bryozoan (A. pachydermatum),Bryozoaire (A. pachydermatum),Alcyonidium pachydermatum,,,470640,2677,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10768,"7227075e907511ec8fd9a08cfde36583",18798,Tunicate (Botrylloides sp.),Ascidie (Botrylloides sp.),Botrylloides sp.,,,103528,8798,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10769,"7227085e907511ec8fd9a08cfde36583",18757,Tunicate (C. finmarkiensis),Ascidie (C. finmarkiensis),Cnemidocarpa finmarkiensis,,,103870,8757,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10770,"7227095b907511ec8fd9a08cfde36583",18760,Tunicate (Didemnum sp.),Ascidie (Didemnum sp.),Didemnum sp.,,,103456,8760,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10771,"72270a61907511ec8fd9a08cfde36583",12050,Horned Stalked Jellyfish,Lucernaire à quatres cornes,Lucernaria quadricornis,,,135328,2050,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10773,"72270c52907511ec8fd9a08cfde36583",18412,Sea Star (P. obscurus),Étoile de mer (P. obscurus),Pteraster obscurus,,,124149,8412,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10774,"72270d4a907511ec8fd9a08cfde36583",13491,Murex (S. fabricii),Murex (S. fabricii),Scabrotrophon fabricii,,,147146,3491,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10775,"72270e41907511ec8fd9a08cfde36583",11107,Sponge (R. hemisphaerica ),Éponge (R. hemisphaerica ),Radiella hemisphaerica,,,170674,1107,"","",0,0,"2022-01-25 01:46:31.021323","2022-10-28 13:56:57.077859",10,9,1
10776,"72270f34907511ec8fd9a08cfde36583",11114,Sponge (T. muricata),Éponge (T. muricata),Thenea muricata,,,134106,1114,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10777,"7227102a907511ec8fd9a08cfde36583",13908,Nudibranch (C. villosa),Nudibranche (C. villosa),Colga villosa,,,146851,3908,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10778,"72271123907511ec8fd9a08cfde36583",18316,Sea Cucumber (E. barthii),Concombre de mer (E. barthii),Ekmania barthii,,,124681,8316,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10779,"72271217907511ec8fd9a08cfde36583",12156,Zoanthid (E. erdmanni),Zoanthide (E. erdmanni),Epizoanthus erdmanni,,,101027,2156,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10780,"7227130b907511ec8fd9a08cfde36583",13249,Common Periwinkle,Bigorneau,Littorina littorea,,,140262,3249,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10781,"722713fe907511ec8fd9a08cfde36583",18759,Blood Drop Sea Squirt,Ascidie goutte de sang,Dendrodoa carnea,,,103881,8759,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10782,"72271573907511ec8fd9a08cfde36583",18812,Sea Grapes (M. griffithsii),Ascidie (M. griffitsii),Molgula griffithsii,,,250885,8812,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10783,"7227165e907511ec8fd9a08cfde36583",18761,Tunicate (D. pulchella),Ascidie (D. pulchella),Dendrodoa pulchella,,,103885,8761,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10784,"7227174f907511ec8fd9a08cfde36583",18776,Tunicate (S. pulmonaria),Ascidie (S. pulmonaria),Synoicum pulmonaria,,,103692,8776,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10786,"7227192e907511ec8fd9a08cfde36583",13519,Whelk (B. turtoni),Buccin (B. turtoni),Beringius turtoni,,,138855,3519,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10788,"72271b06907511ec8fd9a08cfde36583",15935,Spoon Worm,Bonellie,Pseudobonellia iraidii,,,157605,5935,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10789,"72271c02907511ec8fd9a08cfde36583",13145,Northern White Chiton,Chiton blanc du nord,Stenosemus albus,,,247773,3145,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10790,"72271cec907511ec8fd9a08cfde36583",15934,Echiurid (H. arctica),Échiure (H. arctica),Hamingia arctica,,,110364,5934,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10792,"72271ec3907511ec8fd9a08cfde36583",13227,Varicose Solarelle,Gastéropode (S. varicosa),Solariella varicosa,,,141846,3227,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
10794,"722720a9907511ec8fd9a08cfde36583",14451,Atlantic Woodeater,Bivalve (X. atlantica),Xylophaga atlantica,,,156497,4451,,,0,0,"2022-01-25 01:46:31.021323","2022-01-25 01:46:31.021323",10,10,0
